record_id,source_system,customer_id,customer_name,customer_email,phone_raw,age_raw,gender_raw,signup_date_raw,order_id,order_date_raw,ship_date_raw,delivery_date_raw,customer_timezone,country_raw,city_raw,postal_code_raw,product_category_raw,product_name_raw,sku_raw,quantity_raw,unit_price_raw,currency_raw,discount_raw,shipping_cost_raw,item_weight_raw,payment_method_raw,order_status_raw,returned_flag_raw,return_reason_raw,satisfaction_score_raw,loyalty_points_raw,site_visits_last30_raw,support_tickets_90d_raw,distance_to_warehouse_km_raw,campaign_source_raw,customer_segment_raw,support_ticket_date_raw,complaint_text_raw,ingestion_batch,data_source_note
GM-00644,Call Center,CUST-000701,Zoë Reyes,zo.reyes223@gmail.com,+41 69 064 76 40,75,unknown,15/08/23,ORD-G0VFLYO4,10/27/2024, 10/31/2024 ,2024-10-28 00:00,NULL,brazil,Brasília,0000,Fitness,Yoga Mat,SP 476,6,BRL 34.70,BRL,4%,R$56.89,7.985,bank xfer,fail,No,,4,457,12,1,1375.42,Facebook,Occasional, 03-12-2024 ,Missing manual in box.,batch_A_utf8,Duplicate order records possible due to API retry.
GM-00982,Store,CUST-000923,Siti Santos,siti.santos448@outlook.com,+1 (9) 958-4830,68,,25-04-2024,ORD-7UU9D2QN,20250501,05/05/2025 12:00 AM,31 May 2025,PST,United States,Austin,0000,elec,Bluetooth Speaker,sku_203848,2,$471.31,USD,24.5%,$4.45,4.779,applepay,delivrd,No,NA,2,400,-5,1,134.57,FB,N/A,2025-05-25,Entrega atrasada em SÃ£o Paulo.,legacy_excel_export,Some returns are recorded only in support tickets.
GM-00173,call centre,CUST-000931,Müller François,mller.franois620@example..com,+41 22 529 64 44,56,Non-binary,2024/10/15,ORD-PE8EL8HP,01/06/2025,unknown,20250207,UTC+8,United States,L.A.,N/A,Book,Productivity Journal,sku_847885,4,$76.26,USD,8.1%,USD 7.57,1.04 kg,debit-card,RMA,returned,No longer needed,3,911,18,0,894.81,Organic,churn risk,N/A,Payment failed twice but card was charged.,legacy_excel_export,Currency conversion not yet standardized.
GM-00986,web,CUST-000881,Nguyễn Tan,nguyn.tan@gmailcom,+1 (3) 361-1875,32,Non-binary,2020/12/01,ORD-0FWXJ3YS,2024-02-22 00:00,02/22/2024,N/A,JST,FR,Marseille,N/A,Electronic,Café Espresso Maker,SKU-ELE-3082,2,404.13,EUR,0.02,13.46,4.773,PayPal,Completed,No,?,2,803,6,4,1171.4,Facebook,NA, 20240404 ,?,batch_C_windows1252,Some returns are recorded only in support tickets.
GM-00649,mobile,CUST-000143,Nguyễn Tan,nguyn.tan487@company.com,+1 (7) 775-7305,73,M,2022-12-11,ORD-RPY4690I,2024-03-12 00:00,17-Mar-2024 00:00,20-Mar-2024 00:00,AEST,unknown,Brasília,9857,Electronics,Wireless Mouse,sku_480876,1,"3.768,52",BRL,0.13,"114,98",4.388,Pay Pal,Cancelled,not returned,NA,2,637,15,0,512.99,unknown,premium,03/19/2024 12:00 AM,Entrega atrasada em SÃ£o Paulo.,batch_C_windows1252,"Merged from checkout, CRM, and support extracts."
GM-01977,Web ,CUST-001020,N/A,nguyn.mendoza117@yahoo.com,+1 (2) 028-3619,38,,17/02/23,ORD-DIETZTOQ,"Apr 30, 2025",2025-05-03,30 Apr 2025,Asia/Manila,United States,Chicago,V4O 5W6,Kitchen & Home,Memory Foam Pillow,sku_107937,1,195.41,CHF,18.9%,28.25,7008 g,COD,on the way,No,,2,446,7,0,924.03,Influencer,Occasional Buyer,20/05/25,El producto llegÃ³ tarde.,batch_A_utf8,Potential duplicate from API retry.
GM-01968,Partner API,CUST-000019,Emma Smith,N/A,+63 948 411 0723,76,NB,29-07-2022,ORD-KUR1H89B,2024-12-02 00:00,12/12/2024 12:00 AM,2024/12/09,EST,France,Paris,70775,Kitchen & Home,Air Fryer,,2,EUR 110.81,EUR,14.2%,€21.82,4.16 kg,GCash,complete,No,,5,94,12,7,351.49,FB,vip,None,The item was damaged when opened.,api_stream_v2,Duplicate order records possible due to API retry.
GM-01905,Store,CUST-000071,Nguyễn François,nguyn.franois210@example..com,+81-03-1325-1278,51,female,22/04/25,ORD-9XSHZ2XB,46048,01/25/2026 12:00 AM,25/01/26,PHT,Deutschland,Hamburg,0000,Home and Kitchen,Bamboo Organizer,,1,117.63,EUR,8.7%,21.76,13706 g,G Cash,refund issued,TRUE,Item not as described,4,503,18,1,717.37,Google Ads,new customer,None,Customer can’t access return portal.,batch_B_latin1,Dates came from mixed regional settings.
GM-00022,WEB,CUST-000985,NA,yuki.smith153@gmail.com,+63 914 374 4701,73,Non-binary,09-04-2021,ORD-1B4XGMPW,2024-02-08,45338,20240229,JST,Suisse,Bern,65278,Home & Kitchen,BAMBOO ORGANIZER,,2,105.03,CHF,5.0%,None,0.40 kg,bank xfer,Delivered,No,,4,636,14,0,459.31,AFF,N/A,2024-02-25,Customer wrote: “not what I expected”.,legacy_excel_export,Potential duplicate from API retry.
GM-00757,Mobile App,CUST-000498,Siti O’Connor,siti.oconnor596@company.com,+41 90 093 01 21,33,M,20241023,ORD-Z8KEE8QN,20250414,20250422,04/22/2025,,Nippon,Kyoto,5894,Kitchen & Home,Air Fryer,HO 379,1,25702.63,JPY,20.3%,1690.00,8.110,GCash,Completed,No,NA,2,487,0,1,1203.15,facebook,premium,13/05/25,Address contains special characters and courier could not read it.,batch_B_latin1,Some returns are recorded only in support tickets.
GM-00758,Call Center,CUST-000440,Amina Johnson,amina.johnson817@example..com,+81-02-7993-5164,68,NA,20250417,ORD-LYLDXIVJ,46102,2026-03-27,2026/04/26,PHT,Brasil,Brasília,0000,sports,Fitness Tracker,,3,"711,81",BRL,22%,67.50,6.225,Debit Card,complete,No,,1,546,5,0,587.26,FB,loyal,09-06-2026,Customer wrote: “not what I expected”.,api_stream_v2,"Merged from checkout, CRM, and support extracts."
GM-01649,Market Place,CUST-001046,Đức Johnson,c.johnson179@example..com,+63 948 494 5195,17,Female,?,ORD-SY71CTQC,19 Apr 2025,04/18/2025,2025/04/26,JST,US,Chicago,31370,sports,Resistance Bands,SP 869,2,$101.58,USD,13%,22.36,6.93 kg,GCash,DELIVERED,No,,5,582,6,0,740.82,FB,at-risk,na,NULL,batch_B_latin1,Dates came from mixed regional settings.
GM-00628,WEB,CUST-000251,AndrÃ© Oâ€™Connor,andr.oconnor646@hotmail.com,+1 (4) 130-3897,?,female,10/11/2025,ORD-IEFML3EU,15-Mar-2026 00:00,2026/03/20,2026-04-13,AEST,None,Toulouse,0000,Clothing,Sunglasses,,3,267.24,EUR,14.5%,17.83,3.54 kg,GCash,Returned,TRUE,not as described,5,521,18,0,835.62,email,Regular,20260422,El producto llegÃ³ tarde.,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-01631,in-store,CUST-000623,François Kowalski,franois.kowalski638@company.com,+81-55-5820-3891,40,Female,12/09/2020,ORD-K6VHM016,03 Jan 2024,01/10/2024,2025-13-01,PHT,SG,Singapore,V7X 9Z5,READING,Machine Learning Pocketbook,SKU-BOO-7965,2,14.78,SGD,9.6%,33.85,1.113,applepay,Returned,Y,misleading photo,5,711,13,0,40.99,None,Occasional Buyer,NULL,-,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-00282,WEB,CUST-000627,Liam Mendoza,liam.mendoza990@gmai.com,+81-25-6964-1135,27,unknown,2025-03-07,ORD-ZZGUS8P6,"Oct 31, 2025",2025/11/09,20251122,GMT+1,australia,Sydney,Z1X 5E3,books,AI Ethics Primer,SKU-BOO-3265,2,69.57,AUD,3.2%,46.18,0.655,PayPal,in transit,No,,2,568,6,0,542.37,Email Campaign,At Risk, 11/16/2025 ,El producto llegÃ³ tarde.,batch_C_windows1252,Some returns are recorded only in support tickets.
GM-01123,Mobile App,CUST-000897,André Gonzales,andr.gonzales804@company.com,+41 47 983 18 04,75,M,04/01/2023,ORD-9MJP072S,07/08/24,06-08-2024,08/03/2024,CET,United States,Austin,N/A,Book,Machine Learning Pocketbook,NA,1 pcs,47.89,USD,5.0%,NULL,2.341,bank xfer,delivered,No,NA,4,365,12,0,996.78,Facebook,first-time,2024-09-05 00:00,Address contains special characters and courier could not read it.,batch_A_utf8,Some returns are recorded only in support tickets.
GM-00090,marketplace,CUST-000615,Maria Brown,maria.brown157@gmai.com,+81-18-5174-4600,54,Male,"Jan 03, 2022",ORD-4NDJM5GH,2025/02/16,2025-02-17 00:00,2025/03/16,America/New_York,Australia,Brisbane,9993,beauty,Matte Lipstick,sku_789855,2 pcs,218.30,AUD,3.2%,18.96,3.145,Apple Pay,Cancelled,No,,3,0,na,1,234.41,none,at-risk,unknown,Address contains special characters and courier could not read it.,api_stream_v2,Potential duplicate from API retry.
GM-00818,partner-api,CUST-000753,Jose HernÃ¡ndez,jose.hernndez121@hotmail.com,+1 (0) 030-5608,71,?,2022-02-01,ORD-LP9XQNAT,45472,2024-07-02,24-07-2024,EST,Philippines,Cebu City,0000,Fashion,Leather Wallet,SKU-FAS-9944,4,10690.51,PHP,24.7%,225.80,2.487,credit_card,ok,No,,2,322,12,3,26.04,FB,V.I.P.,2024-08-07 00:00,Entrega atrasada em SÃ£o Paulo.,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-01465,partner-api,CUST-000601,Søren Cruz,sren.cruz440@gmai.com,+63 916 777 0156,45,male,"May 04, 2024",ORD-QDJV0B83,12/30/2024 12:00 AM,01/01/2025,2025-01-22 00:00,UTC+8,Australia,Sydney,78935,FASHN,Leather Wallet,FA 404,1,$25.37,USD,11.3%,$5.34,7.921,card,on the way,No,none,2,unknown,-5,2,875.29,-,OCC,2025/02/04,Customer wrote: “not what I expected”.,batch_B_latin1,Duplicate order records possible due to API retry.
GM-00451,Store,CUST-000926,Emma Wong,emma.wong@yahoocom,+41 80 727 43 58,23,Male,14-01-2021,ORD-7JZ61E98,2024/10/13,,20-Nov-2024 00:00,America/New_York,France,Toulouse,N/A,SPORTS,Jump Rope,SP 451,3,89.55,EUR,1.2%,5.72,2.63 kg,ATM card,delivrd,No,NA,3,26,7,0,607.19,none,repeat,20250113,?,legacy_excel_export,Duplicate order records possible due to API retry.
GM-01661,marketplace,CUST-000592,Emma Johnson,emma.johnson328@yahoo.com,+41 49 280 59 98,60,M,20240317,ORD-G31X8SVR,06-Mar-2025 00:00,03/12/2025,03/26/2025,PHT,Deutschland,Munich,0000,elec,4K Action Camera,EL 141,four,"135,67",EUR,8.5%,€15.66,0.313,Credit Card,RETURN,Yes,LATE,bad,193,0,1,1094.14,affiliate,repeat,11 May 2025,na,api_stream_v2,Dates came from mixed regional settings.
GM-01384,Market Place,CUST-000484,Paulo Müller,paulo.mller186@yahoo.com,+63 900 177 0131,29,male,2022-04-12,ORD-FNK47P77,20241101,10/30/2024,18 Nov 2024,,Switzerland,Lausanne,0000,HOME-KITCHEN,Air Fryer,sku_496682,1,CHF 177.42,CHF,36.6%,12.69,3.38 kg,Apple-Pay,PEND,No,,5,526,9,3,556.13,Google Ads,vip,unknown,?,api_stream_v2,Legacy export may contain mojibake in names/cities.
GM-01766,Store,CUST-000522, María Wong ,mara.wong102@outlook.com,+81-60-6909-9127,26,F,"Jul 05, 2025",ORD-8T8OCXTU,-,11/24/2025 12:00 AM,N/A,EST,Ger,München,H6R 3C4,Home/Kitchen,Ceramic Pan Set,sku_425627,4,164.65,EUR,10.7%,€29.03,8.770,PayPal,Returnd,N/A,No longer needed,2,787,9,0,1242.15,email,loyal,07 Dec 2025,The item was damaged when opened.,batch_C_windows1252,Currency conversion not yet standardized.
GM-01355,web,NA,Olivia Brown,olivia.brown146@yahoo.com,+81-86-7071-2519,54,N/A,"Aug 07, 2022",ORD-0IDU065B,"May 09, 2025",05/08/2025,24 May 2025,Europe/Zurich,United States,San Francisco,75136,ELECTRONICS,Café Espresso Maker,EL 550,2,362.34,USD,5.0%,18.14,5.935,ATM card,Completed,No,-,5,523,17,1,1243.75,affiliate,N,25-05-2025,Address contains special characters and courier could not read it.,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-01999,Web ,CUST-000029,Ana Dubois,ana.dubois747@gmail.com,+1 (7) 995-3581,31,NULL,"Sep 05, 2022",ORD-Z1HTPJX6,22-Jan-2025 00:00,2025-01-22 00:00,?,AEST,Canada,Vancouver,4710,Media/Books,Machine Learning Pocketbook,sku_176871,1,12.02,CAD,0.17,NA,6.45 kg,wire,refund issued,TRUE,not as described,3,-50,1,unknown,833.13,,occasional,2025-03-15 00:00,Package arrived late.,legacy_excel_export,Dates came from mixed regional settings.
GM-00909,mobile,CUST-000311,NA,maria.cruz965@gmail.com,+81-43-3775-6149,5,Prefer not to say,2024/06/11,ORD-ABPWWU79,"Aug 07, 2025",na,20250905,AEST,-,Singapore,3454,sports,Cycling Gloves,,1,156.30,SGD,0.02,41.69,4.769,VISA/MC,delivered,No,,4,296,13,0,0,-,churn risk,2025-09-01,Missing manual in box.,batch_B_latin1,NA
GM-00454,Web ,na,None,lucas.franois567@company.com,+81-48-2875-8331,N/A,F,13/01/23,ORD-377A8Z74,45528,20240824,"Sep 01, 2024",AEST,japan,Osaka,0000,Fitness,Resistance Bands,sku_675999,1,1695.59,JPY,9.5%,"¥2,255.12",5080 g,ATM card,delivrd,No,,2,1000,22,1,281.78,none,premium,24/10/24,Produit arrivé cassé.,batch_B_latin1,Dates came from mixed regional settings.
GM-01936,marketplace,-,Yuki GarcÃ­a,yuki.garca840@yahoo.com,+1 (5) 483-4951,57,Female,43951,ORD-XQBO1G32,01/28/2024,28 Jan 2024,45323,JST,france,Nice,V7C 8I7,Personal Care,Hair Dryer,sku_399975,3,136.14,EUR,5.3%,2.89,na,debit,complete,No,,1,38,0,1,649.61,email,vip,"Jan 22, 2024",No complaint.,api_stream_v2,Legacy export may contain mojibake in names/cities.
GM-01516,Market Place,CUST-001205,Đức Hernández,c.hernndez692@yahoo.com,+81-17-4291-1563,None,M,15/08/23,ORD-HTRHWC10,28-02-2024,2024-03-01,20240308,JST,Canada,Ottawa,5426,Sporting Goods,Resistance Bands,sku_184432,1,"306,96",CAD,7%,4.23,6.200,COD,ok,NA,,2,387,6,2,1401.55,affiliate,Regular,N/A,Received wrong color.,batch_C_windows1252,Some returns are recorded only in support tickets.
GM-01449,marketplace,CUST-000903,Emma Santos,emma.santos57@gmail.com,+41 18 305 86 18,26,Female,2024-03-22,ORD-DVYF6S6Y,20260314,"Mar 21, 2026",2026-04-15 00:00,Asia/Manila,Japan,Tokyo,0000,,Machine Learning Pocketbook,BO 952,2,6239.82,JPY,24.5%,"4.974,34",7.94 kg,CC,CANCELLED,No,none,2,532,0,0,432.74,Email Campaign,Occasional,2026/04/05,The item was damaged when opened.,batch_B_latin1,"Merged from checkout, CRM, and support extracts."
GM-00060,Partner API,CUST-000099, Liam Wong ,liam.wong389@outlook.com,+1 (2) 971-2529,19,,2022-06-20,ORD-1RD1ZM4I,17-Apr-2025 00:00,20250421,?,PHT,FR,Lyon,N/A,Electronic,Smart Watch,SKU-ELE-8438,1,784.25,EUR,15.9%,€8.95,4.831,ATM card,delivered,No,,5,unknown,27,0,1120.5,facebook,occasional,16/06/25,Package arrived late.,legacy_excel_export,Currency conversion not yet standardized.
GM-00941,unknown,CUST-000542,Jose Kowalski,jose.kowalski843@gmail.com,+63 965 949 5402,53,Female,"Jan 06, 2022",ORD-07AFAJUZ,2025/01/05,01/09/2025,2025/01/06,JST,PH,na,N/A,FASHN,Travel Backpack,FA 404,2,12333.20,PHP,4%,771.48,6.28 kg,applepay,complete,No,-,1,270,16,1,8.75,google,loyal,20250216,The size chart didnâ€™t match.,batch_B_latin1,"Merged from checkout, CRM, and support extracts."
GM-00843,Store,CUST-000178,Chloe Mendoza,chloe.mendoza279@gmai.com,+63 973 262 1203,99,Prefer not to say,01-03-2023,ORD-D2GNFC04,10/04/24,20-04-2024,02-05-2024,Asia/Manila,Swiss,Geneva,N/A,Book,Machine Learning Pocketbook,SKU-BOO-9008,1 pcs,19.92,CHF,4%,5.60,7.75kg,debit-card,ok,No,,3,941,15,0,1142.17,Email Campaign,OCC,05/27/2024,El producto llegÃ³ tarde.,batch_B_latin1,"Merged from checkout, CRM, and support extracts."
GM-01053,Web ,CUST-001141,Maria Smith,maria.smith807@yahoo.com,+41 83 789 93 91,71,M,"Oct 29, 2020",ORD-6N0IEVPQ,27-07-2024,29/07/24,15-Aug-2024 00:00,Europe/Zurich,Canada,Toronto,0000,Electronics,Bluetooth Speaker,,2,222.97,CAD,3.6%,CAD 43.13,7.81 kg,ATM card,CANCELLED,No,,2,0,27,0,1396.37,,repeat,"Sep 20, 2024",Received wrong color.,batch_A_utf8,Duplicate order records possible due to API retry.
GM-00358,APP,CUST-001156,Zoë Lopez,zo.lopez617@outlook.com,+41 13 331 69 54,69,Female,02/15/2023,ORD-WT2XR3RF,22 Sep 2025,09/29/2025 12:00 AM,20250927,UTC+8,Japan,Yokohama,X7X 7K7,Sports,Foam Roller,SKU-SPO-3659,5,23186.26,JPY,26.4%,1661.24,7.752,debit-card,payment failed,No,-,5,276,NA,4,1264.5,Email Campaign,occasional,2025-09-23 00:00,,batch_C_windows1252,Dates came from mixed regional settings.
GM-00203,mobile,CUST-000630,Léa Kowalski,la.kowalski978@hotmail.com,+63 927 596 3731,45,F,07/22/2020,ORD-SFI30M85,na,20240804,2024-08-08,America/New_York,Japan,Yokohama,9964,ELECTRONICS,Wireless Mouse,,1,"¥113,692.81",JPY,22.3%,1039.21,0.325,Apple Pay,Delivered,na,none,5,1240,5,1,824.14,Facebook,New,10-08-2024,Received wrong color.,batch_A_utf8,"Merged from checkout, CRM, and support extracts."
GM-00398,call centre,CUST-000612,Noah Smith,noah.smith898@gmai.com,+63 917 749 1928,78,-,10-03-2023,ORD-4QYGKC1U,07/26/2024,31-Jul-2024 00:00,13 Aug 2024,AEST,Germany,Frankfurt,0000,Apparel,Leather Wallet,SKU-FAS-3233,4 pcs,258.18,EUR,0.09,7.99 ,7.994,G Cash,Completed,No,,3,41,14,4,351.6,,repeat,N/A,Package arrived late.,batch_A_utf8,Duplicate order records possible due to API retry.
GM-01711,partner-api,CUST-000862,Nguyễn Mendoza,nguyn.mendoza506@hotmail.com,+81-95-7936-3296,20,female,05-01-2022,ORD-UC3QVCER,01/04/2025 12:00 AM,13 Jan 2025,na,PST,Australia,Perth,N/A,Electronics,Noise-Cancelling Headphones,,NULL,AUD 895.56,AUD,13.3%,7.19,2266 g,VISA/MC,awaiting payment,No,-,5 stars,0,8,2,978.86,FB,VIP,01/25/2025,Customer wrote: “not what I expected”.,batch_B_latin1,Some returns are recorded only in support tickets.
GM-01404,Partner API,CUST-000169,Ava Wilson,ava.wilson at yahoo.com,+81-33-4596-5508,33,F,10-07-2023,ORD-5CRSPC2A,20260601,"May 31, 2026",01 Jun 2026,AEST,Singapore,Singapore,77069,Clothes,Running Shoes,,3,161.44,None,12%,41.44,0.326,debit-card,DELIVERED,No,none,3,643,15,1,na,google,Dormant,NULL,Package arrived late.,batch_C_windows1252,Currency conversion not yet standardized.
GM-01309,partner-api,CUST-001227,Björk Johnson,bjrk.johnson790@company.com,+63 990 742 5673,47,female,22-07-2020,ORD-7C75LKA1,05-05-2024,20240515,15 May 2024,GMT+1,Switzerland,Basel,N/A,Books,Cookbook: Asian Flavors,,-1,CAD 35.37,CAD,24.0%,30.24,2.67 kg,G Cash,ok,No,,1,None,21,na,746.02,facebook,at-risk,07/14/2024,Received wrong color.,batch_C_windows1252,Currency conversion not yet standardized.
GM-01443,NULL,CUST-000455,Ava GarcÃ­a,ava.garca476@yahoo.com,+1 (4) 194-5262,54,unknown,01/08/24,ORD-3F2YFVLM,2024-10-31 00:00,11/05/2024 12:00 AM," Dec 03, 2024 ",UTC+8,U.S.A.,Chicago,4306,Sports,Foam Roller,,1,USD 177.09,USD,0.30,14.63,0.10 kg,VISA/MC,delivered,No,-,4,840,8,4,936.26,Email Campaign,VIP,23 Jan 2025,Customer can’t access return portal.,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-00904,?,CUST-001162,Jürgen Nguyễn,jrgen.nguyn565@company.com,+1 (3) 051-5057,74,male,08/14/2021,ORD-HA39E6TA,02-Oct-2024 00:00,,06-Oct-2024 00:00,AEST,United states,Austin,6184,books,None,SKU-BOO-7455,3,$28.17,USD,20.5%,$19.26,4.074,credit_card,delivered,No,,4,293,3,0,?,google,Occasional Buyer,10/17/2024,El producto llegÃ³ tarde.,legacy_excel_export,Some returns are recorded only in support tickets.
GM-01801,Partner API,CUST-000508,Sofia FranÃ§ois,unknown,+1 (7) 003-1618,66,Non-binary,2020/06/14,ORD-TKC7KWBU,2024-03-07 00:00,03/06/2024 12:00 AM,03-Mar-2024 00:00,PHT,Singapore,Singapore,8169,ELECTRONICS,Bluetooth Speaker,EL 483,2,281.23,SGD,7%,40.50,4.442,paypal,ok,No,NA,1,948,20,0,17.29,none,New,"Mar 06, 2024",The size chart didnâ€™t match.,legacy_excel_export,Dates came from mixed regional settings.
GM-00337,partner-api,CUST-000147,Zoë Johnson,zo.johnson306@gmai.com,+41 86 689 82 39,51,Male,2022-07-02,ORD-W49HM7X9,12/01/25,20250115, 2025/01/22 ,UTC+8,Brazil,Salvador,6701,Personal Care,Hydrating Toner,sku_453093,1,730.20,BRL,,BRL 111.98,1.275,credit_card,on hold,NULL,,NA,437,NULL,1,377.07,Email Campaign,New,21-Jan-2025 00:00,Customer wrote: “not what I expected”.,batch_C_windows1252,Currency conversion not yet standardized.
GM-01872,in-store,CUST-000733,Amina Reyes,amina.reyes564@hotmail.com,+41 09 278 09 34,60,male,11-01-2023,ORD-DGPLLODA,"Jul 26, 2025",07/30/2025,11/08/25,AEST,CA,Toronto,0000,fashion,Cotton Polo Shirt,FA 574,2,20.56,CAD,4.3%,na,1.724,Debit Card,delivrd,N,,4,442,21,na,214.68,Email Campaign,vip, 2025/10/10 ,Payment failed twice but card was charged.,api_stream_v2,Some returns are recorded only in support tickets.
GM-00726,partner-api,CUST-000461,LIAM WILSON,liam.wilson580@gmail.com,+63 930 631 4205,17,unknown,2025/05/03,ORD-7W584T4W,"Apr 13, 2025",16-04-2025,04/29/2025 12:00 AM,PST,germany,Munich,0000,beauty,Matte Lipstick,,1,unknown,EUR,NA,€6.40,0.926,COD,FAILED,1,,excellent,446,NULL,0,458.76,Organic,N,23/04/25,Customer can’t access return portal.,batch_B_latin1,"Merged from checkout, CRM, and support extracts."
GM-01875,Store,CUST-000573,André Kim,andr.kim1@hotmail.com,+41 09 510 66 13,65,male,"Feb 23, 2024",ORD-GFMUYIK0,21-Feb-2025 00:00,20250222,09-03-2025,EST,canada,Montreal,0000,Books,History of Cities,,1,24.06,AUD,44.7%,10.38,5.68kg,GCash,shipped,No,,2,na,24,1,162.67,FB,loyal,-,na,batch_C_windows1252,Some returns are recorded only in support tickets.
GM-01116,in-store,CUST-000006,José Núñez,jos.nez161@hotmail.com,+1 (3) 872-7689,33,female,20-01-2025,ORD-R75TPAYS,06 Feb 2026,12 Feb 2026,NA,UTC+8,JP,Tokyo,3668,Personal Care,Hydrating Toner,sku_237795,1,-,JPY,11.9%,5163.24,2.368,Debit Card,on the way,No,none,3,176,na,1,116.85,AFF,Regular,?,Missing manual in box.,batch_A_utf8,Currency conversion not yet standardized.
GM-00022,mobile,CUST-000985,NA,yuki.smith153@gmail.com,+63 914 374 4701,73,Non-binary,09-04-2021,ORD-1B4XGMPW,2024-02-08,45338,20240229,JST,Suisse,Bern,65278,Home & Kitchen,BAMBOO ORGANIZER,,2,105.03,CHF,5.0%,None,0.40 kg,bank xfer,Delivered,No,,4,636,14,0,459.31,AFF,N/A,2024-02-25,Customer wrote: “not what I expected”.,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-01415,Call Center,CUST-001044,Chloe Dubois,chloe.dubois471@example..com,+81-34-3209-2981,46,F,2023-10-16,ORD-QPM3836T,2024-11-03 00:00,20241108,06-Dec-2024 00:00,PST,DE,Hamburg,0000,beauty,Vitamin C Serum,sku_442031,-,21.88,EUR,19.9%,-,-,Cash on Delivery,awaiting payment,0,,3,84,NA,4,67.62,Organic,NULL,2025-02-03,Address contains special characters and courier could not read it.,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-00898,in-store,CUST-001264,Isabella García,isabella.garca382@outlook.com,+41 64 473 23 82,28,unknown,2023/10/05,ORD-EGIRMPWU,45474,2024/07/11,07/31/2024,America/New_York,Germany,Berlin,4467,Beauty,Vitamin C Serum,,1,129.67,EUR,37.3%,na,7.16 kg,BT,Completed,No,,2,737,4,1,415.2,affiliate,New,19-Aug-2024 00:00,No complaint.,legacy_excel_export,Currency conversion not yet standardized.
GM-00416,mobile,CUST-000172,Noah Davis,noah.davis230@yahoo.com,+1 (2) 650-9012,45,Female,"Mar 15, 2025",ORD-V3I4BCQ6,2025/12/07,11-Dec-2025 00:00,15/12/25,CET,Australia,Perth,L7C 3D8,Sports,Fitness Tracker,SKU-SPO-4470,100,389.87,AUD,24.8%,10.42,7.825,PayPal,FAILED,No,NA,1,unknown,20,2,1485.88,affiliate,OCC,03-Jan-2026 00:00,Address contains special characters and courier could not read it.,batch_B_latin1,Duplicate order records possible due to API retry.
GM-00892,partner-api,CUST-000434,Björk Núñez,bjrk.nez586@hotmail.com,+1 (8) 393-7334,55,Male,05/08/2022,ORD-9GH6R5BG,2025/03/13,2025-03-13,2025/03/27,?,Switzerland,Bern,0000,Beauty,Aloe Moisturizer,sku_288123,NULL,"33,29",CHF,19%,CHF 27.99,6.51 kg,Bank Transfer,delivrd,No,-,3,406,15,0,576.74,none,repeat,2025/04/02,Missing manual in box.,batch_C_windows1252,Currency conversion not yet standardized.
GM-00061,APP,CUST-000719, Chloe Cruz ,chloe.cruz848@company.com,+41 89 714 80 26,38,Non-binary,44205,ORD-G8W85Y6Q,2024-12-21 00:00,2024/12/30,"Jan 14, 2025",GMT+1,Philippines,Pasig,0000,Kitchen & Home,Air Fryer,SKU-HOM-6685,1,"₱6,926.48",PHP,4.0%,,10592 g,Credit Card,None,No,NULL,2,189,7,2,56.13,Influencer,NEW, 04/01/25 ,Customer can’t access return portal.,batch_A_utf8,Currency conversion not yet standardized.
